object_id,timestamp,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
08748,2025-02-28 17:18:26.412583+00:00,93903.57972926954,78323.12773376753,28905.212526242405,-1.1820505278671405,1.3001576678844706,0.25497002132945396
08748,2025-02-28 17:19:26.412583+00:00,93832.65570418433,78401.0797373294,28920.484934757555,-1.1831816847947858,1.29921333971149,0.25462148936213774
08748,2025-02-28 17:20:26.412583+00:00,93761.66386494717,78478.9750775797,28935.73643160816,-1.184312009672083,1.2982680531749025,0.2542727664801027
08748,2025-02-28 17:21:26.412583+00:00,93690.60426148472,78556.8136970602,28950.967005359187,-1.1854415016630686,1.2973218089063163,0.2539238529230488
08748,2025-02-28 17:22:26.412583+00:00,93619.47694377485,78634.59553834936,28966.176644589832,-1.1865701599322607,1.296374607538063,0.25357474893083165
08748,2025-02-28 17:23:26.412583+00:00,93548.28196184503,78712.32054406403,28981.36533789371,-1.1876979836446888,1.2954264497031747,0.2532254547434541
08748,2025-02-28 17:24:26.412583+00:00,93477.01936577258,78789.98865685964,28996.533073878953,-1.1888249719658874,1.2944773360353838,0.2528759706010676
08748,2025-02-28 17:25:26.412583+00:00,93405.68920568597,78867.59981942791,29011.679841167843,-1.1899511240618763,1.2935272671691493,0.2525262967439787
08748,2025-02-28 17:26:26.412583+00:00,93334.29153176253,78945.15397450027,29026.80562839731,-1.191076439099195,1.2925762437396167,0.2521764334126374
08748,2025-02-28 17:27:26.412583+00:00,93262.82639422956,79022.65106484613,29041.910424218695,-1.1922009162448886,1.2916242663826383,0.25182638084764447
08748,2025-02-28 17:28:26.412583+00:00,93191.29384336482,79100.09103327252,29056.994217297706,-1.193324554666499,1.2906713357347794,0.2514761392897503
08748,2025-02-28 17:29:26.412583+00:00,93119.69392949603,79177.4738226246,29072.056996314455,-1.1944473535320708,1.2897174524333115,0.25112570897985653
08748,2025-02-28 17:30:26.412583+00:00,93048.02670300046,79254.79937578608,29087.098749963596,-1.195569312010162,1.2887626171162065,0.25077509015901145
08748,2025-02-28 17:31:26.412583+00:00,92976.29221430533,79332.06763567898,29102.119466954195,-1.1966904292698328,1.2878068304221402,0.2504242830684119
08748,2025-02-28 17:32:26.412583+00:00,92904.49051388759,79409.27854526362,29117.119136009835,-1.1978107044806534,1.2868500929904945,0.25007328794940403
08748,2025-02-28 17:33:26.412583+00:00,92832.62165227407,79486.4320475386,29132.097745868567,-1.1989301368126997,1.2858924054613556,0.2497221050434827
08748,2025-02-28 17:34:26.412583+00:00,92760.68568004176,79563.52808554065,29147.05528528279,-1.2000487254365513,1.2849337684755164,0.24937073459229356
08748,2025-02-28 17:35:26.412583+00:00,92688.68264781641,79640.56660234572,29161.991743019633,-1.2011664695233084,1.2839741826744644,0.24901917683762562
08748,2025-02-28 17:36:26.412583+00:00,92616.61260627462,79717.54754106732,29176.907107860603,-1.2022833682445668,1.283013648700402,0.24866743202141947
08748,2025-02-28 17:37:26.412583+00:00,92544.4756061413,79794.47084485868,29191.801368601777,-1.2033994207724497,1.28205216719622,0.24831550038576194
08748,2025-02-28 17:38:26.412583+00:00,92472.27169819243,79871.3364569103,29206.67451405364,-1.204514626279571,1.2810897388055265,0.24796338217289052
08748,2025-02-28 17:39:26.412583+00:00,92400.00093325283,79948.144320452,29221.52653304134,-1.2056289839390688,1.2801263641726257,0.24761107762518775
08748,2025-02-28 17:40:26.412583+00:00,92327.66336219662,80024.89437875268,29236.357414404556,-1.2067424929245958,1.2791620439425173,0.2472585869851848
