time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
5640.0,66132.59021070096,101284.11026287398,32484.994681287368,-1.5152661053307404,0.9272161220634644,0.1297361145944866
5670.0,66087.14974001977,101311.90666622,32488.875116968662,-1.5156682468693827,0.9265999039928677,0.12953848404664614
5700.0,66041.6972151156,101339.68458948907,32492.749626491262,-1.5160701167342863,0.9259835095442841,0.12934082759415028
5730.0,65996.23264413587,101367.44402739372,32496.61820907981,-1.5164717148463398,0.9253669388249376,0.12914314527210852
5760.0,65950.75603523006,101395.18497465,32500.4808639601,-1.5168730411264797,0.924750191942083,0.12894543711563392
5790.0,65905.26739655079,101422.90742597684,32504.337590358908,-1.5172740954956812,0.924133269003024,0.12874770315984874
5820.0,65859.76673625255,101450.61137609638,32508.188387504004,-1.5176748778749674,0.9235161701150931,0.1285499434398805
5850.0,65814.25406249154,101478.29681973475,32512.03325462444,-1.5180753881854117,0.9228988953856493,0.1283521579908585
5880.0,65768.7293834281,101505.96375161987,32515.872190949984,-1.5184756263481174,0.9222814449221138,0.12815434684792848
5910.0,65723.1927072236,101533.61216648397,32519.705195711726,-1.5188755922842436,0.9216638188319254,0.12795651004623357
5940.0,65677.6440420412,101561.24205906276,32523.53226814176,-1.5192752859149987,0.9210460172225504,0.12775864762092357
5970.0,65632.08339604732,101588.85342409454,32527.353407473194,-1.5196747071616288,0.9204280402015053,0.12756075960715652
6000.0,65586.51077741192,101616.44625632018,32531.168612940102,-1.5200738559454126,0.9198098878763581,0.12736284604010187
6030.0,65540.926194305,101644.02055048523,32534.97788377779,-1.5204727321876965,0.9191915603546817,0.12716490695492572
6060.0,65495.32965490013,101671.5763013377,32538.78121922251,-1.5208713358098591,0.9185730577441017,0.12696694238680684
6090.0,65449.72116737342,101699.11350362866,32542.578618511583,-1.5212696667333216,0.9179543801522831,0.12676895237092822
6120.0,65404.10073990263,101726.6321521129,32546.370080883393,-1.5216677248795587,0.9173355276869168,0.12657093694247912
6150.0,65358.46838066783,101754.13224154848,32550.155605577445,-1.5220655101700873,0.9167165004557302,0.12637289613665223
6180.0,65312.82409785318,101781.61376669559,32553.935191834113,-1.5224630225264553,0.916097298566509,0.12617482998865504
6210.0,65267.16789964277,101809.0767223191,32557.708838895065,-1.5228602618702758,0.9154779221270444,0.12597673853368932
6240.0,65221.499794224765,101836.52110318623,32561.47654600282,-1.5232572281231942,0.9148583712451852,0.12577862180697447
6270.0,65175.819789788686,101863.9469040678,32565.23831240108,-1.5236539212069067,0.914238646028805,0.1255804798437277
6300.0,65130.12789452646,101891.35411973794,32568.994137334612,-1.5240503410431536,0.9136187465858125,0.12538231267917357
6330.0,65084.424116633665,101918.74274497323,32572.744020049082,-1.5244464875537105,0.912998673024171,0.12518412034854942
6360.0,65038.70846430603,101946.11277455499,32576.487959791444,-1.5248423606604165,0.9123784254518497,0.12498590288708923
6390.0,64992.980945744144,101973.4642032658,32580.225955809474,-1.5252379602851323,0.9117580039768906,0.12478766033004222
