timestamp,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,sat_id
1290.0,-2195.8403350704634,-1847.681183384005,-5934.40365508144,7.23934239136881,-1.8927875069521296,-2.090174598767631,sat1
1320.0,-1977.3347585374347,-1903.300129379814,-5993.381469868756,7.32605435080192,-1.8148511288425087,-1.8415860726009885,sat1
1350.0,-1756.364842155968,-1956.5469116042757,-6044.8667390551545,7.403625338936889,-1.7346627777113695,-1.5907266286875632,sat1
1380.0,-1533.20624726506,-2007.3554563110538,-6088.795994320891,7.471961907332783,-1.6523218351799982,-1.3379069947239497,sat1
1410.0,-1308.1372709408236,-2055.662709415932,-6125.1151224805235,7.530981799139173,-1.5679302065651612,-1.083440050113173,sat1
1440.0,-1081.438509148923,-2101.4087104525106,-6153.7794247555075,7.580614019970923,-1.481592203115481,-0.8276404733290708,sat1
1470.0,-853.3925179170012,-2144.536662973885,-6174.753665472618,7.620798898943541,-1.3934144228789127,-0.5708243896956182,sat1
1500.0,-624.2834728190186,-2184.993001359573,-6188.012110200301,7.651488140080661,-1.3035056302294548,-0.3133090195723467,sat1
1530.0,-394.396827057285,-2222.727453987634,-6193.538553334569,7.6726448642676015,-1.2119766340667015,-0.055412326912725206,sat1
1560.0,-164.01896842461338,-2257.6931027319315,-6191.326335144601,7.684243641884671,-1.1189401646892205,0.20254733185466586,sat1
1590.0,66.56312457545202,-2289.8464387445747,-6181.378348286648,7.686270516211923,-1.0245107493309455,0.4602515586867118,sat1
1620.0,297.0622271740339,-2319.1474144830167,-6163.70703379274,7.678723017653093,-0.9288045863403226,0.7173822645996409,sat1
1650.0,527.1912130720222,-2345.5594919405867,-6138.3343665386155,7.661610168781999,-0.831939417974803,0.9736220202293023,sat1
1680.0,756.6633991893464,-2369.0496870383945,-6105.29183019302,7.634952480170046,-0.7340344017768426,1.2286544063480533,sat1
1710.0,985.1928901554885,-2389.5886101359283,-6064.620381647634,7.598781936908147,-0.6352099804927019,1.4821643644042282,sat1
1740.0,1212.4949222235366,-2407.1505026129994,-6016.370404933379,7.553141975700971,-0.5355877505117319,1.7338385470890139,sat1
1770.0,1438.2862064198441,-2421.7132694861484,-5960.6016546024675,7.498087452347133,-0.43529032874691603,1.9833656690643091,sat1
1800.0,1662.285270498195,-2433.2585080008535,-5897.383188599063,7.4336845994198155,-0.33444121798350984,2.230436857696455,sat1
1830.0,1884.212799512432,-2441.7715321623587,-5826.793290596542,7.3600109738862205,-0.23316467061908222,2.4747460038900586,sat1
1860.0,2103.7919746531593,-2447.2413931526617,-5748.919381808966,7.277155394396962,-0.13158555079525985,2.7159901129036004,sat1
1890.0,2320.748810042513,-2449.6608955860124,-5663.857922277136,7.1852178679403504,-0.029829194906639156,2.9538696550535675,sat1
1920.0,2534.8124871628947,-2449.0266095543893,-5571.7143016347745,7.084309505534314,0.07197872951214264,3.188088916162495,sat1
1950.0,2745.7156865850693,-2445.3388784145186,-5472.602719365665,6.974552426610868,0.17371236650672287,3.418356347560892,sat1
1980.0,2953.194916650877,-2438.601822268872,-5366.646054568766,6.856079651734995,0.275245816000612,3.6443849154065298,sat1
2010.0,3156.990838755131,-2428.823337094013,-5253.975725256131,6.729034983292789,0.3764532796236544,3.8658924490355533,sat1
2040.0,3356.848588859877,-2416.015089471564,-5134.731537218097,6.5935728737826595,0.47720920800603833,4.082601988009231,sat1
2070.0,3552.5180948635007,-2400.192506879125,-5009.061522500854,6.449858281348658,0.5773884494535295,4.2942421274696345,sat1
2100.0,3743.7543894368196,-2381.374763501468,-4877.121767553826,6.298066512205774,0.6768663998990442,4.5005473613671185,sat1
2130.0,3930.3179179275166,-2359.5847615256266,-4739.076231118528,6.138383049625192,0.7755191540046169,4.701258423071693,sat1
2160.0,4111.974840932594,-2334.849107886712,-4595.096551939545,5.971003369163876,0.873223657270154,4.896122622840337,sat1
2190.0,4288.497331081329,-2307.198086442702,-4445.361846434106,5.796132739898101,0.9698578589575889,5.084894181513627,sat1
2220.0,4459.663863699826,-2276.6656255431108,-4290.058496366112,5.613986011329904,1.0653008656906529,5.267334559917187,sat1
2250.0,4625.259500806436,-2243.2892609914943,-4129.379926759795,5.4247873858744,1.1594330954533645,5.44321278317163,sat1
2280.0,4785.076168086243,-2207.1100943814386,-3963.5263741489075,5.228770176697193,1.252136431798767,5.612305759296826,sat1
2310.0,4938.912924372642,-2168.1727468081076,-3792.70464536941,5.02617655082774,1.3432943779970214,5.774398591338277,sat1
2340.0,5086.576223198446,-2126.5253079606437,-3617.1278670978677,4.817257257498385,1.4327922108523197,5.9292848822547075,sat1
2370.0,5227.880165974023,-2082.2192806096355,-3437.0152263644845,4.60227134172294,1.5205171338978463,6.076767031778074,sat1
2400.0,5362.646746350809,-2035.309520513042,-3252.5917022941258,4.3814858431933885,1.6063584296611753,6.216656524439198,sat1
2430.0,5490.706085332291,-1985.8541717733171,-3064.0877893526326,4.15517548063971,1.6902076106780213,6.348774207941142,sat1
2460.0,5611.896656700073,-1933.9145976880684,-2871.7392124001553,3.923622321866696,1.7719585689196515,6.4729505610570275,sat1
2490.0,5726.065502329191,-1879.5553071473853,-2675.7866338790955,3.687115439754061,1.8515077232877055,6.589025950229225,sat1
2520.0,5833.068436978262,-1822.8438766406598,-2476.4753534863316,3.4459505545748104,1.9287541648229163,6.69685087405584,sat1
2550.0,5932.770242149723,-1763.8508679471936,-2274.0550007066067,3.2004296630626135,2.0035997992666985,6.796286194862388,sat1
2580.0,6025.04484863103,-1702.6497415952135,-2068.7792206051317,2.950860654727449,2.075949486611908,6.887203356578796,sat1
2610.0,6109.775507342826,-1639.3167661850612,-1860.905353301733,2.6975569159907904,2.1457111772773745,6.969484588167708,sat1
2640.0,6186.854948138455,-1573.9309236832928,-1650.694107570864,2.4408369227801763,2.212796044542371,7.043023091883749,sat1
2670.0,6256.185526219548,-1506.5738108050855,-1438.409229031965,2.181023822288044,2.2771186128813836,7.107723215682759,sat1
2700.0,6317.67935585398,-1437.32953661332,-1224.317163415663,1.9184450046642414,2.33859688184596,7.163500609144825,sat1
2730.0,6371.2584311069395,-1366.2846164728867,-1008.6867154084952,1.6534316654693308,2.3971524451500055,7.210282362325905,sat1
2760.0,6416.854733321181,-1293.5278625089095,-791.7887035958631,1.3863183597708768,2.452710604626654,7.248007127008274,sat1
2790.0,6454.410325109604,-1219.15027072768,-573.8956120383342,1.1174425488152722,2.5052004787389404,7.276625219880264,sat1
2820.0,6483.877430652074,-1143.2449049679412,-355.2812390291652,0.8471441402513639,2.5545551053434656,7.296098707240194,sat1
2850.0,6505.218502118184,-1065.9067778590506,-136.2203435915814,0.575765022920028,2.6007115384250015,7.306401470887265,sat1
2880.0,6518.406272068377,-987.2327289708518,83.01170971530698,0.30364859725742543,2.6436109385408533,7.307519254932983,sat1
2910.0,6523.423791717746,-907.3213003474538,302.1393071076519,0.03113930238339413,2.683198656736774,7.299449693339801,sat1
2940.0,6520.264454979175,-826.2726096238487,520.8869424247271,-0.24141785903346702,2.719424311720671,7.282202318068616,sat1
2970.0,6508.932008235322,-744.1882209304658,738.9795739319449,-0.5136777970322589,2.75224186010638,7.255798547792418,sat1
3000.0,6489.440545822045,-661.1710137959657,956.1429804958507,-0.785295810630067,2.781609659566917,7.220271657209783,sat1
3030.0,6461.814491239094,-577.3250502628235,1172.1041165517743,-1.0559280630031431,2.807490524765063,7.175666727067385,sat1
3060.0,6426.0885641367495,-492.7554404340882,1386.5914652872873,-1.3252320544838763,2.8298517759578012,7.122040575075855,sat1
3090.0,6382.307733159631,-407.5682066721344,1599.3353894728532,-1.5928670922973733,2.848665280200864,7.059461667975991,sat1
3120.0,6330.527154760949,-321.87014667192165,1810.068479378595,-1.8584947559841232,2.8639074851090514,6.9880100150833195,sat1
3150.0,6270.8120981316315,-235.76869563281005,2018.525897227097,-2.121779357485609,2.875559445157666,6.907777043706702,sat1
3180.0,6203.237856418639,-149.37178775187286,2224.4457176459805,-2.382388394908155,2.8836068405397204,6.818865456900548,sat1
3210.0,6127.889644436171,-62.78771726200523,2427.569263596915,-2.639992999020486,2.888039988622068,6.721389074070722,sat1
3240.0,6044.862483100833,23.875000764375326,2627.6414372752124,-2.894268371590164,2.8888538480715282,6.615472655009393,sat1
3270.0,5954.261070847643,110.50776962771957,2824.411045492546,-3.1448942147174686,2.886048015748741,6.501251707984048,sat1
3300.0,5856.199642309215,197.00205001402227,3017.6311190727633,-3.3915551503801318,2.8796267164928917,6.378872282551796,sat1
3330.0,5750.801814561672,283.2494985973996,3207.059225814166,-3.6339411294671318,2.8695987859441314,6.248490747807705,sat1
3360.0,5638.200421263198,369.1421060253391,3392.4577765907366,-3.8717478296403263,2.855977646572872,6.11027355681026,sat1
3390.0,5518.537335028684,454.57233408623034,3573.594324189544,-4.104677041432446,2.838781277104877,5.964396997952488,sat1
3420.0,5391.963278401689,539.433251863491,3750.241854503456,-4.332437042056268,2.8180321755495887,5.811046934068401,sat1
3450.0,5258.637623799148,623.6186706879635,3922.179069723128,-4.554742956470742,2.793757316054506,5.650418530077442,sat1
3480.0,5118.728182817228,707.0232777065147,4089.190663195788,-4.7713171053189365,2.7659880998223807,5.48271596997733,sat1
3510.0,4972.410985296934,789.5427678926388,4251.06758564337,-4.981889339423056,2.734760300338577,5.308152163995795,sat1
3540.0,4819.870048557247,871.0739743316287,4407.6073024558955,-5.186197360589133,2.700114003165165,5.126948446707126,sat1
3570.0,4661.297137208939,951.5149966215942,4558.614041801244,-5.383987028542468,2.6620935405638644,4.93933426690648,sat1
3600.0,4496.891513968204,1030.7653272385778,4703.899033314578,-5.575012653877289,2.6207474212140567,4.745546870019257,sat1
3630.0,4326.859681889949,1108.725975723064,4843.280737155442,-5.759037276967959,2.576128255292784,4.545830973797858,sat1
3660.0,4151.415118443307,1185.2995905520631,4976.585063241034,-5.9358329328444634,2.528292675182936,4.340438438032332,sat1
3690.0,3970.77800184964,1260.390578569799,5103.645580486789,-6.105180902090451,2.4773012520717725,4.129627928967448,sat1
3720.0,3785.1749301011237,1333.9052218574516,5224.303715905449,-6.2668719478707855,2.423218408696348,3.9136645790822002,sat1
3750.0,3594.83863307506,1405.7517919298025,5338.408943434129,-6.420706539238758,2.3661123284845607,3.6928196428489084,sat1
3780.0,3400.00767815244,1475.8406611544303,5445.818962378226,-6.566495060913408,2.3060548613305505,3.4673701490438193,sat1
3810.0,3200.9261697443485,1544.0844112956784,5546.399865376381,-6.704058009749096,2.243121426231807,3.23759855013737,sat1
3840.0,2997.8434431218802,1610.39793909254,5640.02629580653,-6.833226178147314,2.1773909110019742,3.0037923692438495,sat1
3870.0,2791.013752938141,1674.6985587856227,5726.581594566522,-6.95384082468127,2.108945569259072,2.7662438450627995,sat1
3900.0,2580.695956821251,1736.9061015143793,5805.957936175446,-7.065753832219314,2.0378709148730274,2.5252495751942066,sat1
3930.0,2367.153194410385,1796.943011510693,5878.056454152011,-7.168827853840923,1.9642556140402996,2.2811101581630138,sat1
3960.0,2150.652562196063,1854.7344390201336,5942.787355636262,-7.262936446842653,1.8881913751356627,2.0341298344388195,sat1
3990.0,1931.4647845178674,1910.2083298862453,6000.0700252287015,-7.34796419512748,1.8097728364742325,1.7846161266910476,sat1
4020.0,1709.8638810644354,1963.295511736848,6049.833118027055,-7.423806820261691,1.7290974520989073,1.532879479476593,sat1
4050.0,1486.1268312112143,2013.929776714786,6092.0146418467875,-7.490371281469346,1.6462653756910566,1.2792328985140178,sat1
4080.0,1260.5332355242442,2062.047960698125,6126.562028615144,-7.547575864814249,1.5613793426848752,1.0239915896611387,sat1
4110.0,1033.3649747508853,2107.590018956956,6153.432194931575,-7.595350261794999,1.4745445506497186,0.7674725976779576,sat1
4140.0,804.9058666117876,2150.499098195739,6172.591591789368,-7.63363563755007,1.385868537988495,0.509994444826488,sat1
4170.0,575.4413207031698,2190.721604931321,6184.016243454467,-7.662384688837183,1.295461060986401,0.2518767693332499,sat1
4200.0,345.25799181415505,2228.207270157497,6187.691775497762,-7.681561691915861,1.2034339692303944,-0.006560036280237584,sat1
4230.0,114.64343195973116,2262.909210247665,6183.613431977147,-7.691142540423682,1.1099010794081932,-0.2649951870105196,sat1
4260.0,-116.11425857076942,2294.783984046909,6171.786081764925,-7.691114773296619,1.0149780474858086,-0.5231078673489056,sat1
4290.0,-346.7267808527101,2323.7916461050377,6152.22421401553,-7.681477592742485,0.9187822392537337,-0.7805775934490159,sat1
4320.0,-576.9059873530763,2349.8957960013695,6124.951922767556,-7.662241872234275,0.8214325992264646,-1.037084575508944,sat1
4350.0,-806.3642320464546,2373.0636237118006,6090.002880673412,-7.633430154448355,0.7230495178746881,-1.2923100803880299,sat1
4380.0,-1034.8147203102942,2393.2659509673467,6047.420301850642,-7.595076639032239,0.6237546971710713,-1.5459367944574658,sat1
4410.0,-1261.971858329153,2410.477268556316,5997.256893840607,-7.547227160039049,0.5236710144115257,-1.7976491867148443,sat1
4440.0,-1487.551601600826,2424.675769510471,5939.57479868633,-7.489939152851721,0.42292238433355595,-2.0471338720243937,sat1
4470.0,-1711.2718023594073,2435.843378134716,5874.445523098887,-7.423281610344725,0.32163361945835317,-2.294079974570798,sat1
4500.0,-1932.852555482597,2443.9657748182917,5801.949857728926,-7.347335028040235,0.2199302886944149,-2.538179491315678,sat1
4530.0,-2152.0165425941495,2449.0324165790294,5722.17778553555,-7.26219133796313,0.11793857418368889,-2.779127655378419,sat1
4560.0,-2368.4893740103976,2451.0365532874875,5635.2283792586195,-7.167953830883821,0.015785126404918554,-3.0166232991642357,sat1
4590.0,-2581.9999281775863,2449.9752395189585,5541.209688004626,-7.06473706661837,-0.08640308244148195,-3.250369217027781,sat1
4620.0,-2792.2806882366526,2445.849341982356,5440.238612963693,-6.952666772042036,-0.18849890672790587,-3.4800725272148227,sat1
4650.0,-2999.0680753418405,2438.6635424763354,5332.440772283228,-6.8318797264646305,-0.2903751773181757,-3.7054450327771207,sat1
4680.0,-3202.1027783487334,2428.4263363249206,5217.95035513395,-6.702523634014385,-0.3919048530370457,-3.926203581105997,sat1
4710.0,-3401.1300794762064,2415.1500262474106,5096.909965015517,-6.564756982681843,-0.49296117359811653,-4.142070421679684,sat1
4740.0,-3595.9001755376726,2398.850711620346,4969.470452361299,-6.418748889685114,-0.5934178138780634,-4.352773561570426,sat1
4770.0,-3786.168494325621,2379.5482730929702,4835.790736517011,-6.264678932835848,-0.693149039403535,-4.558047118206124,sat1
4800.0,-3971.6960057199744,2357.2663525226844,4696.037617187216,-6.102736967612585,-0.7920298628930743,-4.757631668828313,sat1
4830.0,-4152.249527115479,2332.0323281977,4550.385575435488,-5.933122929648119,-0.8899362016925201,-4.9512745960771305,sat1
4860.0,-4327.602022660661,2303.877285331268,4399.016564414865,-5.756046622456859,-0.986745035869634,-5.138730428987401,sat1
4890.0,-4497.53289594404,2272.8359818004333,4242.119789913113,-5.571727490139919,-1.0823345667915907,-5.319761178799696,sat1
4920.0,-4661.828275617373,2238.9468091256676,4079.8914809230946,-5.3803943749738705,-1.1765843759127965,-5.494136668801085,sat1
4950.0,-4820.281293521947,2202.251748685958,3912.5346504120007,-5.182285259773392,-1.26937558352255,-5.6616348574629844,sat1
4980.0,-4972.692354856418,2162.796323175317,3740.2588465052145,-4.977646994996919,-1.360591007168689,-5.82204215408745,sat1
5010.0,-5118.869399928916,2120.629543314477,3563.27989432126,-4.766735010621955,-1.4501153194578487,-5.975153726154645,sat1
5040.0,-5258.628157037122,2075.8038498414285,3381.8196287195037,-4.549813012882338,-1.5378352049152153,-6.120773797545852,sat1
5070.0,-5391.7923860241235,2028.3750508136943,3196.1056182469456,-4.327152666027697,-1.6236395155723375,-6.258715936805146,sat1
5100.0,-5518.19411206381,1978.4022542656835,3006.3708805959454,-4.09903325933583,-1.7074194249380366,-6.38880333459736,sat1
5130.0,-5637.673849237381,1925.9477962749615,2812.853589909799,-3.8657413596811354,-1.7890685799965536,-6.510869069521327,sat1
5160.0,-5750.080813473207,1871.0771645019274,2615.7967762979774,-3.6275704500349897,-1.8684832508685136,-6.6247563614454075,sat1
5190.0,-5855.273124433929,1813.858917278833,2415.44801794885,-3.384820554349253,-1.9455624777634206,-6.730318811546103,sat1
5220.0,-5953.117995950311,1754.3645983348083,2212.0591262501366,-3.1377978493452066,-2.020208214849294,-6.827420628253073,sat1
5250.0,-6043.491914617592,1692.6686472551592,2005.8858243523798,-2.886814263804101,-2.092325470663427,-6.915936838330834,sat1
5280.0,-6126.280806188821,1628.8483057846097,1797.1874196330523,-2.632187066025841,-2.161822444689615,-6.995753482362215,sat1
5310.0,-6201.380189421755,1562.9835200947546,1586.2264705391624,-2.374238440188349,-2.2286106597321482,-7.066767793939886,sat1
5340.0,-6268.695317057655,1495.1568391477917,1373.2684483083078,-2.113295052407333,-2.2926050897228607,-7.1288883619182375,sat1
5370.0,-6328.141303636121,1425.4533092988447,1158.5813940850842,-1.8496876073547133,-2.3537242826079052,-7.182035275131142,sat1
5400.0,-6379.643239876569,1353.9603652896462,942.4355719672625,-1.5837503963506432,-2.4118904779729773,-7.226140249038471,sat1
5430.0,-6423.1362933849405,1280.7677177967257,725.1031185317643,-1.3158208378957357,-2.467029719080391,-7.261146733826684,sat1
5460.0,-6458.5657954742555,1205.967237706525,506.85768940317456,-1.0462390116547466,-2.5190719590089454,-7.287010003555761,sat1
5490.0,-6485.88731391855,1129.6528372987625,287.9741034383355,-0.7753471869418112,-2.5679511606071346,-7.303697226015082,sat1
5520.0,-6505.066711491616,1051.9203485279288,68.72798511059025,-0.5034893467912708,-2.6136053899918545,-7.31118751302427,sat1
5550.0,-6516.080190175036,972.8673986006253,-150.6045943168327,-0.23101070872312343,-2.6559769033486043,-7.30947195099097,sat1
5580.0,-6518.914320953613,892.5932830526757,-369.7474762345743,0.041742756669609235,-2.6950122268148125,-7.298553611615199,sat1
5610.0,-6513.566059150115,811.198836537183,-588.4247741509781,0.31442480817108176,-2.7306622292546447,-7.278447542708484,sat1
5640.0,-6500.042745285826,728.7863015387858,-806.3612325809427,0.5866894162882692,-2.762882187762348,-7.24918073917507,sat1
5670.0,-6478.362091487312,645.4591952349721,-1023.2825847657275,0.858191244351117,-2.7916318457602713,-7.210792094281115,sat1
5700.0,-6448.5521534941745,561.3221747278379,-1238.915908635955,1.128586127239051,-2.8168754635880644,-7.163332331415339,sat1
5730.0,-6410.651288355802,476.48090087300955,-1452.989980436636,1.3975315466228428,-2.8385818615101375,-7.106863916620292,sat1
5760.0,-6364.708097938523,391.0419009339792,-1665.235625441994,1.6646871016356557,-2.8567244550992332,-7.041460952247047,sat1
5790.0,-6310.781358396001,305.1124302903243,-1875.3860652017552,1.9297149739219315,-2.8712812829851297,-6.967209052155799,sat1
5820.0,-6248.939935787483,218.80033342933285,-2083.177260770929,2.1922803860473237,-2.8822350269875674,-6.884205198952156,sat1
5850.0,-6179.262688057477,132.21390444807673,-2288.3482513938916,2.4520520523017937,-2.8895730246827176,-6.792557583810505,sat1
5880.0,-6101.838353619348,45.46174729216685,-2490.6414881291503,2.708702620975891,-2.893287274481407,-6.692385429493692,sat1
5910.0,-6016.765426811606,-41.34736404600633,-2689.8031619209246,2.9619091072469126,-2.8933744333251794,-6.583818797230291,sat1
5940.0,-5924.152020521132,-128.10462514989848,-2885.583525643622,3.2113533158709275,-2.8898358071328727,-6.466998378157626,sat1
5970.0,-5824.115716289861,-214.70134040765728,-3077.737209668628,3.4567222529426176,-2.8826773341553196,-6.342075270078336,sat1
6000.0,-5716.78340224378,-301.02906163683207,-3266.023530523397,3.6977085260493894,-2.871909561418824,-6.209210740313775,sat1
6030.0,-5602.291099200809,-386.9797259010743,-3450.2067922394244,3.9340107322193028,-2.857547614459367,-6.068575975463663,sat1
6060.0,-5480.783775332399,-472.44579232076376,-3630.056580007806,4.1653338331314655,-2.8396111605683165,-5.920351818903878,sat1
6090.0,-5352.4151497673865,-557.3203776867718,-3805.348045788161,4.391389517132715,-2.8181243657872352,-5.764728496867186,sat1
6120.0,-5217.347485539841,-641.4973906937055,-3975.862185541107,4.611896547676701,-2.79311584590361,-5.601905333959921,sat1
6150.0,-5075.751372293011,-724.871664616693,-4141.386107780044,4.82658109787473,-2.7646186117111027,-5.432090458968461,sat1
6180.0,-4927.805499159057,-807.3390882640755,-4301.713293164481,5.0351770709210095,-2.7326700088071947,-5.255500501802616,sat1
6210.0,-4773.696418241459,-888.7967350461411,-4456.64384488077,5.2374264062235785,-2.6973116522077683,-5.0723602824125535,sat1
6240.0,-4613.61829912967,-969.1429900091113,-4605.9847295825975,5.4330793711424406,-2.65858935606209,-4.882902492495976,sat1
6270.0,-4447.772674878429,-1048.277674691707,-4749.550008686606,5.621894838300247,-2.6165530587532047,-4.687367370789468,sat1
6300.0,-4276.368179884527,-1126.1021696698874,-4887.161059841823,5.803640548492167,-2.571256743667957,-4.486002372709074,sat1
6330.0,-4099.620280090229,-1202.519534664889,-5018.646788415435,5.9780933592811865,-2.522758355916672,-4.2790618350689,sat1
6360.0,-3917.750995942425,-1277.4346260962989,-5143.843828856298,6.145039479414245,-2.4711197152778372,-4.066806636571711,sat1
6390.0,-3730.9886185287382,-1350.7542119716466,-5262.5967358198905,6.304274689245582,-2.416406425633919,-3.849503854719997,sat1
6420.0,-3539.5674193064133,-1422.3870840110822,-5374.758164956699,6.455604547394787,-2.358687781155099,-3.6274264197511177,sat1
6450.0,-3343.727353834491,-1492.2441669127627,-5480.1890432819,6.5988445839016325,-2.2980366694757954,-3.400852766154572,sat1
6480.0,-3143.713759908149,-1560.238624672644,-5578.758729062384,6.733820480173103,-2.2345294720948417,-3.1700664822754554,sat1
6510.0,-2939.777050487167,-1626.2859638785292,-5670.3451611701,6.8603682360400295,-2.1682459622150985,-2.935355958459269,sat1
6540.0,-2732.1724018001496,-1690.304133904263,-5754.834997863723,6.978334324258956,-2.099269200222429,-2.6970140341405635,sat1
6570.0,-2521.15943699563,-1752.2136239360973,-5832.1237449723185,7.087575832806627,-2.0276854269859435,-2.4553376442252164,sat1
6600.0,-2307.001905700938,-1811.937556768148,-5902.1158734640885,7.187960595319207,-1.9535839551437983,-2.2106274650649342,sat1
6630.0,-2089.967359838758,-1869.4017793087273,-5964.724926391627,7.279367310027559,-1.8770570585195328,-1.9631875602717799,sat1
